order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extraction_time_x,source,late_delivery,latency_days,weekend,item_id,product_id,quantity,list_price_x,discount,extraction_time_x,source_x,timestamp,rates.EGP,extraction_time_y,source_y,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extraction_time_y,source_folder
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,2,22,2,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2024-04-29 12:47:30.938683,postgres,True,1.0,False,3,22,2,269.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,1,22,1,269.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,2024-04-29 12:47:30.938683,postgres,False,,True,1,22,2,269.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,2024-04-29 12:47:30.938683,postgres,True,2.0,False,2,22,1,269.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,4,22,1,269.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,2024-04-29 12:47:30.938683,postgres,True,2.0,True,2,22,2,269.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,3,22,2,269.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,2024-04-29 12:47:30.938683,postgres,True,2.0,False,3,22,1,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,5,22,2,269.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,22,1,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,22,2,269.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,4,22,1,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,1,22,2,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,2,22,2,269.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,2024-04-29 12:47:30.938683,postgres,False,,False,1,22,2,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,2024-04-29 12:47:30.938683,postgres,False,,False,2,22,2,269.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,1,22,1,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,1,22,2,269.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,5,22,2,269.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,2024-04-29 12:47:30.938683,postgres,False,,True,1,22,2,269.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,4,22,2,269.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,2024-04-29 12:47:30.938683,postgres,False,,False,2,22,2,269.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,2024-04-29 12:47:30.938683,postgres,False,,False,1,22,2,269.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1148,1379,4,2017-09-25,2017-09-26,2017-09-27,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,22,1,269.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1161,41,4,2017-10-01,2017-10-04,2017-10-02,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,3,22,1,269.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
1214,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,3,22,1,269.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,12865.489,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
18,541,4,2016-01-14,2016-01-17,2016-01-15,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,1,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
26,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,1,7,1,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
28,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,7,2,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
30,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,5,7,2,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
33,236,4,2016-01-21,2016-01-22,2016-01-22,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,2,7,1,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
38,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,1,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
44,861,4,2016-01-28,2016-01-31,2016-01-30,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,1,7,1,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
75,587,4,2016-02-14,2016-02-15,2016-02-17,2,6,2024-04-29 12:47:30.938683,postgres,True,2.0,False,2,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
88,1069,4,2016-02-21,2016-02-22,2016-02-23,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,3,7,1,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
99,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,2024-04-29 12:47:30.938683,postgres,True,2.0,False,4,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
100,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
124,403,4,2016-03-16,2016-03-18,2016-03-17,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
136,1192,4,2016-03-21,2016-03-24,2016-03-23,3,8,2024-04-29 12:47:30.938683,postgres,False,,False,1,7,2,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
150,332,4,2016-03-29,2016-03-31,2016-04-01,1,2,2024-04-29 12:47:30.938683,postgres,True,1.0,False,1,7,1,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
157,43,4,2016-04-03,2016-04-06,2016-04-06,3,8,2024-04-29 12:47:30.938683,postgres,False,,False,2,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
161,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
167,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,True,4,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,2024-04-29 12:47:30.938683,postgres,True,2.0,False,3,7,1,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
188,390,4,2016-04-22,2016-04-23,2016-04-25,2,6,2024-04-29 12:47:30.938683,postgres,True,2.0,True,1,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
201,280,4,2016-05-01,2016-05-04,2016-05-02,3,9,2024-04-29 12:47:30.938683,postgres,False,,True,2,7,1,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
207,105,4,2016-05-05,2016-05-07,2016-05-07,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,4,7,2,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
212,1373,4,2016-05-08,2016-05-09,2016-05-11,2,6,2024-04-29 12:47:30.938683,postgres,True,2.0,False,4,7,1,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
223,1368,4,2016-05-15,2016-05-16,2016-05-17,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,1,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
234,1435,4,2016-05-22,2016-05-24,2016-05-24,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,4,7,1,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
235,649,4,2016-05-24,2016-05-25,2016-05-25,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
238,1350,4,2016-05-26,2016-05-29,2016-05-29,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,5,7,1,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
241,1082,4,2016-05-27,2016-05-29,2016-05-29,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,1,7,1,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
243,802,4,2016-05-27,2016-05-30,2016-05-28,3,8,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
249,145,4,2016-06-01,2016-06-04,2016-06-04,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,1,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
267,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2024-04-29 12:47:30.938683,postgres,False,,False,4,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,2024-04-29 12:47:30.938683,postgres,False,,True,1,7,1,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,4,7,2,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
275,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
281,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-04-29 12:47:30.938683,postgres,True,1.0,False,3,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
282,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2024-04-29 12:47:30.938683,postgres,False,,False,2,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
286,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,2024-04-29 12:47:30.938683,postgres,False,,True,4,7,1,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
288,780,4,2016-06-25,2016-06-28,2016-06-28,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
294,732,4,2016-07-01,2016-07-02,2016-07-02,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
304,230,4,2016-07-07,2016-07-08,2016-07-08,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,2,7,2,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,2024-04-29 12:47:30.938683,postgres,True,2.0,False,1,7,1,3999.99,0.1,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
310,627,4,2016-07-12,2016-07-13,2016-07-13,1,2,2024-04-29 12:47:30.938683,postgres,False,,False,1,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
314,1019,4,2016-07-15,2016-07-17,2016-07-17,2,7,2024-04-29 12:47:30.938683,postgres,False,,True,4,7,2,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,2024-04-29 12:47:30.938683,postgres,False,,False,1,7,1,3999.99,0.05,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
359,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,2024-04-29 12:47:30.938683,postgres,False,,False,3,7,2,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
360,1300,4,2016-08-07,2016-08-09,2016-08-10,2,6,2024-04-29 12:47:30.938683,postgres,True,1.0,False,2,7,2,3999.99,0.2,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
374,1313,4,2016-08-17,2016-08-19,2016-08-18,1,2,2024-04-29 12:47:30.938683,postgres,False,,False,2,7,1,3999.99,0.07,2024-04-29 12:47:30.993199,postgres,1714384800,47.651723,2024-04-29 10:28:00.188186,api,190606.415,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-29 12:14:14.277891,datalake/bikestore_dim/products
